ID,date,breakfast,lunch,supper,start_weight,weight
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/3,breakfast/224184_20180903_breakfast_1535931166.jpg;breakfast/224184_20180903_breakfast_1535931182.jpg;breakfast/224184_20180903_breakfast_1535931193.jpg|||beef tomato milk,lunch/224184_20180903_lunch_1535950459.jpg;lunch/224184_20180903_lunch_1535950465.jpg;lunch/224184_20180903_lunch_1535950471.jpg;lunch/224184_20180903_lunch_1535950478.jpg|||fish lotus_root egg potato,supper/224184_20180903_supper_1535969781.jpg;supper/224184_20180903_supper_1535969790.jpg|||dragonfish lettuce,58.2,58.3
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/4,breakfast/224184_20180904_breakfast_1536020098.jpg;breakfast/224184_20180904_breakfast_1536020106.jpg;breakfast/224184_20180904_breakfast_1536020112.jpg;breakfast/224184_20180904_breakfast_1536020119.jpg|||lettuce corn milk egg,lunch/224184_20180904_lunch_1536034767.jpg;lunch/224184_20180904_lunch_1536034773.jpg;lunch/224184_20180904_lunch_1536034779.jpg|||tofu duck potato,supper/224184_20180904_supper_1536054851.jpg;supper/224184_20180904_supper_1536054857.jpg;supper/224184_20180904_supper_1536054863.jpg|||bean shrimp lettuce,58.3,58.3
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/5,breakfast/224184_20180905_breakfast_1536103450.jpg;breakfast/224184_20180905_breakfast_1536103463.jpg;breakfast/224184_20180905_breakfast_1536103477.jpg|||beef corn milk,lunch/224184_20180905_lunch_1536121229.jpg;lunch/224184_20180905_lunch_1536121238.jpg;lunch/224184_20180905_lunch_1536121265.jpg|||corn bean rice carrot fish,supper/224184_20180905_supper_1536143068.jpg;supper/224184_20180905_supper_1536143081.jpg;supper/224184_20180905_supper_1536143098.jpg|||dragonfish broccoli spinach lettuce,58.3,57.6
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/6,breakfast/224184_20180906_breakfast_1536196815.jpg;breakfast/224184_20180906_breakfast_1536196822.jpg;breakfast/224184_20180906_breakfast_1536196840.jpg|||fish soup tomato egg,lunch/224184_20180906_lunch_1536205995.jpg;lunch/224184_20180906_lunch_1536206002.jpg;lunch/224184_20180906_lunch_1536206010.jpg|||tofu moss potato,supper/224184_20180906_supper_1536229887.jpg;supper/224184_20180906_supper_1536229896.jpg|||shrimp green,57.6,57.6
ee05d453f2d04b72bd6ca4bd21da7ddc,2018/9/7,breakfast/224184_20180907_breakfast_1536276135.jpg;breakfast/224184_20180907_breakfast_1536276149.jpg;breakfast/224184_20180907_breakfast_1536276158.jpg|||kiwifruit tomato milk egg,lunch/224184_20180907_lunch_1536291883.jpg;lunch/224184_20180907_lunch_1536291896.jpg;lunch/224184_20180907_lunch_1536291914.jpg|||fish bean eggplant potato,supper/224184_20180907_supper_1536317278.jpg|||cucumber chicken tomato lettuce,57.6,57.6
481dc00fc579b405f734df01160d6eea,2018/9/2,breakfast/224180_20180902_breakfast_1535848361.jpg|||lettuce milk egg,lunch/224180_20180902_lunch_1535862903.jpg|||pepper shrimp vegetable bean rice,supper/224180_20180902_supper_1535883765.jpg|||broccoli shrimp lettuce,79.3,79.0
481dc00fc579b405f734df01160d6eea,2018/9/3,breakfast/224180_20180903_breakfast_1535930490.jpg|||carrot porridge egg,lunch/224180_20180903_lunch_1535949935.jpg|||bean soup mushroom onion,supper/224180_20180903_supper_1535974999.jpg|||chicken mushroom,79.0,78.9
481dc00fc579b405f734df01160d6eea,2018/9/4,breakfast/224180_20180904_breakfast_1536016880.jpg|||potato porridge corn egg,lunch/224180_20180904_lunch_1536035508.jpg|||green duck rice,supper/224180_20180904_supper_1536058043.jpg|||beef cherry,78.9,79.0
481dc00fc579b405f734df01160d6eea,2018/9/5,breakfast/224180_20180905_breakfast_1536103193.jpg|||vegetable milk potato,lunch/224180_20180905_lunch_1536121872.jpg|||cabbage yam pork,supper/224180_20180905_supper_1536147326.jpg|||fish tofu,79.0,79.1
481dc00fc579b405f734df01160d6eea,2018/9/6,breakfast/224180_20180906_breakfast_1536193388.jpg|||bread cherry yogurt,lunch/224180_20180906_lunch_1536209044.jpg|||tofu cabbage carrot chicken,supper/224180_20180906_supper_1536231469.jpg|||shrimp vegetable,79.1,78.4
481dc00fc579b405f734df01160d6eea,2018/9/7,breakfast/224180_20180907_breakfast_1536273440.jpg|||tomato milk sauce,lunch/224180_20180907_lunch_1536294816.jpg|||bean carrot green egg,supper/224180_20180907_supper_1536316815.jpg|||fish cucumber kelp,78.4,78.7
2c3be6e530365be070ebedf28b00f27a,2018/9/4,breakfast/224178_20180904_breakfast_1536016730.jpg|||corn milk egg,lunch/224178_20180904_lunch_1536033366.jpg|||vegetable salmon rice beef tofu,supper/224178_20180904_supper_1536053802.jpg|||,75.0,76.0
2c3be6e530365be070ebedf28b00f27a,2018/9/5,breakfast/224178_20180905_breakfast_1536103240.jpg|||corn milk,lunch/224178_20180905_lunch_1536122579.jpg|||amaranth beef rice,supper/224178_20180905_supper_1536160119.jpg|||,76.0,76.1
2c3be6e530365be070ebedf28b00f27a,2018/9/6,breakfast/224178_20180906_breakfast_1536195116.jpg|||corn,lunch/224178_20180906_lunch_1536209897.jpg;lunch/224178_20180906_lunch_1536209905.jpg|||chicken rice,supper/224178_20180906_supper_1536229677.jpg|||beef vegetable,76.1,76.0
2c3be6e530365be070ebedf28b00f27a,2018/9/7,breakfast/224178_20180907_breakfast_1536278875.jpg|||milk,lunch/224178_20180907_lunch_1536294036.jpg|||chicken vegetable rice,supper/224178_20180907_supper_1536315368.jpg|||beef vegetable,76.0,76.0
2c3be6e530365be070ebedf28b00f27a,2018/9/8,breakfast/224178_20180908_breakfast_1536368578.jpg|||bun milk egg,lunch/224178_20180908_lunch_1536413783.jpg|||spareribs,supper/224178_20180908_supper_1536413799.jpg|||conch,76.0,76.0
2c3be6e530365be070ebedf28b00f27a,2018/9/9,breakfast/224178_20180909_breakfast_1536458119.jpg|||,lunch/224178_20180909_lunch_1536501085.jpg|||,supper/224178_20180909_supper_1536501211.jpg|||seedlings,76.0,76.0
72752335f26dd8db9ca533d323cae263,2018/9/1,breakfast/224176_20180901_breakfast_1535757767.jpg;breakfast/224176_20180901_breakfast_1535758180.jpg|||egg kiwifruit potato,lunch/224176_20180901_lunch_1535776113.jpg;lunch/224176_20180901_lunch_1535776126.jpg|||rice fillet tofu green egg,supper/224176_20180901_supper_1535796444.jpg|||chicken green rice,44.8,44.8
72752335f26dd8db9ca533d323cae263,2018/9/2,breakfast/224176_20180902_breakfast_1535847682.jpg|||porridge egg,lunch/224176_20180902_lunch_1535862011.jpg|||rice cowpea mangosteen potato soup,supper/224176_20180902_supper_1535886306.jpg|||melon cantaloupe egg rice,44.8,44.7
72752335f26dd8db9ca533d323cae263,2018/9/3,breakfast/224176_20180903_breakfast_1535935288.jpg|||noodle,lunch/224176_20180903_lunch_1535950858.jpg;lunch/224176_20180903_lunch_1535950863.jpg|||tofu cucumber rice,supper/224176_20180903_supper_1535967661.jpg;supper/224176_20180903_supper_1535967803.jpg|||tofu cauliflower milk,44.7,44.85
72752335f26dd8db9ca533d323cae263,2018/9/4,breakfast/224176_20180904_breakfast_1536019496.jpg|||banana corn egg,lunch/224176_20180904_lunch_1536036307.jpg|||corn cowpea cabbage soup egg,supper/224176_20180904_supper_1536055527.jpg;supper/224176_20180904_supper_1536055531.jpg|||bacon grapefruit rice fish cabbage,44.85,44.95
72752335f26dd8db9ca533d323cae263,2018/9/5,breakfast/224176_20180905_breakfast_1536106929.jpg;breakfast/224176_20180905_breakfast_1536106935.jpg|||corn egg,lunch/224176_20180905_lunch_1536121051.jpg;lunch/224176_20180905_lunch_1536121056.jpg;lunch/224176_20180905_lunch_1536121060.jpg|||broccoli tofu chicken rice,supper/224176_20180905_supper_1536143091.jpg;supper/224176_20180905_supper_1536143096.jpg|||bean tofu soup corn,44.95,44.75
72752335f26dd8db9ca533d323cae263,2018/9/6,breakfast/224176_20180906_breakfast_1536192705.jpg;breakfast/224176_20180906_breakfast_1536192710.jpg|||porridge egg,lunch/224176_20180906_lunch_1536215093.jpg;lunch/224176_20180906_lunch_1536215098.jpg|||soup porridge green,supper/224176_20180906_supper_1536227744.jpg;supper/224176_20180906_supper_1536227749.jpg|||cowpea cabbage chicken potato,44.75,45.25
97d061db59137950fc3444e0d3628710,2018/9/2,breakfast/224153_20180902_breakfast_1535845730.jpg;breakfast/224153_20180902_breakfast_1535845757.jpg|||porridge egg,lunch/224153_20180902_lunch_1535872636.jpg;lunch/224153_20180902_lunch_1535872642.jpg|||cucumber lettuce rice,supper/224153_20180902_supper_1535895653.jpg;supper/224153_20180902_supper_1535895658.jpg|||rice,82.6,82.8
97d061db59137950fc3444e0d3628710,2018/9/3,breakfast/224153_20180903_breakfast_1535931609.jpg|||,lunch/224153_20180903_lunch_1535946677.jpg|||spinach rice beef milk egg,supper/224153_20180903_supper_1535975093.jpg|||pork cucumber melon beef milk,82.8,83.1
97d061db59137950fc3444e0d3628710,2018/9/4,breakfast/224153_20180904_breakfast_1536022984.jpg;breakfast/224153_20180904_breakfast_1536023033.jpg|||milk,lunch/224153_20180904_lunch_1536032607.jpg|||vegetable meat milk rice,supper/224153_20180904_supper_1536059352.jpg|||cabbage pepper tofu meat,83.1,83.1
97d061db59137950fc3444e0d3628710,2018/9/5,breakfast/224153_20180905_breakfast_1536108403.jpg|||corn egg,lunch/224153_20180905_lunch_1536126608.jpg|||wonton,supper/224153_20180905_supper_1536149258.jpg|||,83.1,83.3
97d061db59137950fc3444e0d3628710,2018/9/6,breakfast/224153_20180906_breakfast_1536192044.jpg|||milk,lunch/224153_20180906_lunch_1536206228.jpg|||vegetable rice meat,supper/224153_20180906_supper_1536235377.jpg|||,83.3,83.1
97d061db59137950fc3444e0d3628710,2018/9/7,breakfast/224153_20180907_breakfast_1536278838.jpg|||,lunch/224153_20180907_lunch_1536321848.jpg|||shrimp vegetable,supper/224153_20180907_supper_1536321864.jpg|||bone,83.1,83.0
4566bad80a258474c727860d17943fb8,2018/9/1,breakfast/224150_20180901_breakfast_1535770946.jpg|||water milk egg,lunch/224150_20180901_lunch_1535777209.jpg|||water tomato potato rabbit egg,supper/224150_20180901_supper_1535801246.jpg|||salmon tomato,77.3,77.4
4566bad80a258474c727860d17943fb8,2018/9/2,breakfast/224150_20180902_breakfast_1535858488.jpg|||bread tomato yogurt egg,lunch/224150_20180902_lunch_1535864282.jpg|||beef soup celery potato,supper/224150_20180902_supper_1535898702.jpg|||apple kiwifruit tomato,77.4,77.3
4566bad80a258474c727860d17943fb8,2018/9/3,breakfast/224150_20180903_breakfast_1535944891.jpg|||egg milk potato,lunch/224150_20180903_lunch_1535981407.jpg|||plum shrimp potato,supper/224150_20180903_supper_1535981463.jpg|||salmon broccoli,77.3,76.9
4566bad80a258474c727860d17943fb8,2018/9/4,breakfast/224150_20180904_breakfast_1536063306.jpg|||egg milk potato,lunch/224150_20180904_lunch_1536063355.jpg|||beef mushroom shellfish tomato,supper/224150_20180904_supper_1536073517.jpg|||broccoli meat cuttlefish pumpkin fish potato lotus_root,76.9,77.1
4566bad80a258474c727860d17943fb8,2018/9/5,breakfast/224150_20180905_breakfast_1536131189.jpg|||tomato milk egg,lunch/224150_20180905_lunch_1536131230.jpg|||melon cabbage duck pumpkin,supper/224150_20180905_supper_1536157903.jpg|||melon banana duck pumpkin,77.1,77.5
4566bad80a258474c727860d17943fb8,2018/9/6,breakfast/224150_20180906_breakfast_1536227310.jpg|||milk egg,lunch/224150_20180906_lunch_1536227352.jpg|||beef courgettes mushroom onion,supper/224150_20180906_supper_1536227397.jpg|||cabbage pumpkin watermelon potato,77.5,77.2
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/1,breakfast/224148_20180901_breakfast_1535769717.jpg|||bread cucumber yogurt,lunch/224148_20180901_lunch_1535777995.jpg|||salad chicken corn egg,supper/224148_20180901_supper_1535797561.jpg|||fish lettuce egg,69.8,68.9
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/2,breakfast/224148_20180902_breakfast_1535857723.jpg|||bread carrot yogurt,lunch/224148_20180902_lunch_1535868126.jpg|||chicken milk,supper/224148_20180902_supper_1535882676.jpg|||fish kelp,68.9,68.9
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/3,breakfast/224148_20180903_breakfast_1535936909.jpg|||bread milk,lunch/224148_20180903_lunch_1535948730.jpg|||tofu porridge egg,supper/224148_20180903_supper_1535966428.jpg|||chicken tea cauliflower rice celery,68.9,70.0
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/4,breakfast/224148_20180904_breakfast_1536023157.jpg|||bread milk,lunch/224148_20180904_lunch_1536039808.jpg|||salad tofu porridge,supper/224148_20180904_supper_1536054993.jpg|||potato rice,70.0,69.7
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/5,breakfast/224148_20180905_breakfast_1536109336.jpg|||bread tomato yogurt,lunch/224148_20180905_lunch_1536119545.jpg|||beef porridge cucumber,supper/224148_20180905_supper_1536140119.jpg|||fish cabbage,69.7,69.3
d2c138403e09bc1a6ff22c9932ee2ba7,2018/9/6,breakfast/224148_20180906_breakfast_1536198461.jpg|||bread tomato milk,lunch/224148_20180906_lunch_1536204536.jpg|||corn egg,supper/224148_20180906_supper_1536229116.jpg|||chicken spinach,69.3,69.2
a62289ff5f83ae0fd343378437fa817b,2018/9/1,breakfast/224129_20180901_breakfast_1535767522.jpg|||kiwifruit milk,lunch/224129_20180901_lunch_1535774392.jpg|||bean egg rice,supper/224129_20180901_supper_1535794825.jpg|||corn spinach cabbage tofu mushroom kelp egg,62.2,62.0
a62289ff5f83ae0fd343378437fa817b,2018/9/2,breakfast/224129_20180902_breakfast_1535848035.jpg|||soy corn,lunch/224129_20180902_lunch_1535862834.jpg|||corn wood_ear fish tofu egg,supper/224129_20180902_supper_1535886821.jpg|||cucumber shellfish meat tofu egg,62.0,61.3
a62289ff5f83ae0fd343378437fa817b,2018/9/3,breakfast/224129_20180903_breakfast_1535932084.jpg|||porridge egg,lunch/224129_20180903_lunch_1535952899.jpg|||fish corn spinach carrot,supper/224129_20180903_supper_1535972563.jpg|||corn,61.3,62.0
a62289ff5f83ae0fd343378437fa817b,2018/9/4,breakfast/224129_20180904_breakfast_1536023582.jpg|||sugar sauce,lunch/224129_20180904_lunch_1536047609.jpg|||tea tomato rice beef lettuce cabbage,supper/224129_20180904_supper_1536056931.jpg|||,62.0,61.6
a62289ff5f83ae0fd343378437fa817b,2018/9/5,breakfast/224129_20180905_breakfast_1536109715.jpg|||bread milk,lunch/224129_20180905_lunch_1536121944.jpg|||pepper chicken cauliflower tomato noodle,supper/224129_20180905_supper_1536142894.jpg|||beef radish,61.6,61.4
a62289ff5f83ae0fd343378437fa817b,2018/9/6,breakfast/224129_20180906_breakfast_1536195892.jpg|||bread milk,lunch/224129_20180906_lunch_1536208123.jpg|||zucchini tomato rice cabbage egg,supper/224129_20180906_supper_1536229683.jpg|||spinach vegetable broccoli fungus cabbage kelp egg,61.4,61.6
602c46f11ca6f4b1f32c87f484369f6e,2018/8/31,breakfast/224118_20180831_breakfast_1535678946.jpg|||egg millet potato,lunch/224118_20180831_lunch_1535696564.jpg|||tofu chicken vegetable rice,supper/224118_20180831_supper_1535717812.jpg|||vegetable tofu fillet,70.7,70.1
602c46f11ca6f4b1f32c87f484369f6e,2018/9/1,breakfast/224118_20180901_breakfast_1535766295.jpg|||cabbage corn milk,lunch/224118_20180901_lunch_1535778763.jpg|||tofu shrimp mushroom rice,supper/224118_20180901_supper_1535805474.jpg|||fish broccoli mushroom,70.1,69.8
602c46f11ca6f4b1f32c87f484369f6e,2018/9/2,breakfast/224118_20180902_breakfast_1535856293.jpg|||lettuce milk egg,lunch/224118_20180902_lunch_1535867473.jpg|||cabbage chicken bamboo_shoot potato,supper/224118_20180902_supper_1535886526.jpg|||cabbage beef,69.8,69.7
602c46f11ca6f4b1f32c87f484369f6e,2018/9/3,breakfast/224118_20180903_breakfast_1535937301.jpg|||tomato corn yogurt,lunch/224118_20180903_lunch_1535955469.jpg|||chicken mushroom potato,supper/224118_20180903_supper_1535974835.jpg|||cabbage chicken,69.7,69.1
602c46f11ca6f4b1f32c87f484369f6e,2018/9/4,breakfast/224118_20180904_breakfast_1536027141.jpg|||cabbage milk potato,lunch/224118_20180904_lunch_1536045428.jpg|||squid lettuce potato cabbage egg,supper/224118_20180904_supper_1536062513.jpg|||chicken lettuce,69.1,69.5
602c46f11ca6f4b1f32c87f484369f6e,2018/9/5,breakfast/224118_20180905_breakfast_1536111144.jpg|||beef porridge radish,lunch/224118_20180905_lunch_1536129106.jpg|||tofu cabbage carrot sauce,supper/224118_20180905_supper_1536149380.jpg|||shrimp vegetable,69.5,69.4
c6febaf319e2e11a32e811f393275ee2,2018/8/31,breakfast/224117_20180831_breakfast_1535679561.jpg;breakfast/224117_20180831_breakfast_1535679575.jpg|||milk potato,lunch/224117_20180831_lunch_1535689453.jpg|||sprout tofu grapefruit chicken,supper/224117_20180831_supper_1535718643.jpg;supper/224117_20180831_supper_1535718673.jpg|||egg tomato rice,65.3,64.9
c6febaf319e2e11a32e811f393275ee2,2018/9/1,breakfast/224117_20180901_breakfast_1535761426.jpg;breakfast/224117_20180901_breakfast_1535761684.jpg|||tomato milk,lunch/224117_20180901_lunch_1535779906.jpg;lunch/224117_20180901_lunch_1535779958.jpg;lunch/224117_20180901_lunch_1535779965.jpg|||oatmeal chicken chestnut rice,supper/224117_20180901_supper_1535802327.jpg|||cabbage mushroom meat,64.9,64.5
c6febaf319e2e11a32e811f393275ee2,2018/9/2,breakfast/224117_20180902_breakfast_1535857322.jpg|||cucumber egg milk potato,lunch/224117_20180902_lunch_1535866845.jpg|||beef asparagus coffee rice,supper/224117_20180902_supper_1535885619.jpg;supper/224117_20180902_supper_1535885620.jpg;supper/224117_20180902_supper_1535885621.jpg|||bean spinach,64.5,64.3
c6febaf319e2e11a32e811f393275ee2,2018/9/3,breakfast/224117_20180903_breakfast_1535933194.jpg;breakfast/224117_20180903_breakfast_1535933198.jpg;breakfast/224117_20180903_breakfast_1535933201.jpg|||cucumber fruit egg potato,lunch/224117_20180903_lunch_1535949872.jpg;lunch/224117_20180903_lunch_1535949876.jpg|||cabbage shrimp rice,supper/224117_20180903_supper_1535976583.jpg;supper/224117_20180903_supper_1535976587.jpg;supper/224117_20180903_supper_1535976590.jpg|||beef green radish,64.3,64.2
c6febaf319e2e11a32e811f393275ee2,2018/9/4,breakfast/224117_20180904_breakfast_1536022501.jpg|||tofu cucumber egg potato,lunch/224117_20180904_lunch_1536042199.jpg|||cabbage eggplant meat,supper/224117_20180904_supper_1536061616.jpg;supper/224117_20180904_supper_1536061622.jpg|||dragonfish potato,64.2,63.9
c6febaf319e2e11a32e811f393275ee2,2018/9/5,breakfast/224117_20180905_breakfast_1536104525.jpg|||bread milk egg,lunch/224117_20180905_lunch_1536128302.jpg;lunch/224117_20180905_lunch_1536128307.jpg|||beef vegetable,supper/224117_20180905_supper_1536143802.jpg;supper/224117_20180905_supper_1536143807.jpg|||salmon shrimp bean,63.9,63.8
db773b73880875475b48afa4a3fa850a,2018/9/3,breakfast/224112_20180903_breakfast_1535937721.jpg|||oatmeal yogurt tomato,lunch/224112_20180903_lunch_1535949669.jpg|||tofu beef cucumber pumpkin,supper/224112_20180903_supper_1535976522.jpg|||chicken vegetable,86.3,84.9
db773b73880875475b48afa4a3fa850a,2018/9/4,breakfast/224112_20180904_breakfast_1536016639.jpg|||beef tomato pumpkin,lunch/224112_20180904_lunch_1536034555.jpg|||tofu shrimp chicken mushroom,supper/224112_20180904_supper_1536066549.jpg|||shrimp cucumber,84.9,83.5
db773b73880875475b48afa4a3fa850a,2018/9/5,breakfast/224112_20180905_breakfast_1536104817.jpg|||,lunch/224112_20180905_lunch_1536122693.jpg|||tofu sauce celery rice,supper/224112_20180905_supper_1536146409.jpg|||beef tomato,83.5,83.0
db773b73880875475b48afa4a3fa850a,2018/9/6,breakfast/224112_20180906_breakfast_1536185975.jpg|||porridge egg pumpkin,lunch/224112_20180906_lunch_1536211230.jpg|||tofu cucumber chicken rice,supper/224112_20180906_supper_1536234368.jpg|||cabbage shrimp lettuce cucumber,83.0,82.6
db773b73880875475b48afa4a3fa850a,2018/9/7,breakfast/224112_20180907_breakfast_1536281379.jpg|||egg tomato pumpkin,lunch/224112_20180907_lunch_1536293431.jpg|||pepper pork corn moss cauliflower cabbage tofu,supper/224112_20180907_supper_1536317921.jpg|||fish tomato,82.6,82.1
db773b73880875475b48afa4a3fa850a,2018/9/8,breakfast/224112_20180908_breakfast_1536367695.jpg|||tomato milk pumpkin,lunch/224112_20180908_lunch_1536383245.jpg|||okra yam beef celery potato fish,supper/224112_20180908_supper_1536403405.jpg|||chicken tomato fruit,82.1,81.9
85608edf8df8302dd78d2e3f6628fa26,2018/9/1,breakfast/224037_20180901_breakfast_1535756674.jpg;breakfast/224037_20180901_breakfast_1535756684.jpg;breakfast/224037_20180901_breakfast_1535756698.jpg|||beef tomato milk,lunch/224037_20180901_lunch_1535779577.jpg;lunch/224037_20180901_lunch_1535779683.jpg;lunch/224037_20180901_lunch_1535779700.jpg|||beef pumpkin lettuce tofu egg,supper/224037_20180901_supper_1535801689.jpg;supper/224037_20180901_supper_1535801735.jpg;supper/224037_20180901_supper_1535801915.jpg|||beef tomato fruit,80.0,80.3
